person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Paula Dumitrescu,pauladumitrescu,pauladumitrescu@kappa.ro,7870718200396,1992-01-18,"Drumul Ruxanda Stoica Nr. 19 Bl. 94  Sc. 93 Ap. 489, Cobadin, 243936",0780 923 853,6a:f6:ea:72:98:0a,162.95.133.60,RO28SZXD9941076116835775,2025-04-10 10:49:49,21890,803,547,1728700,6acffbcf-2cce-4727-8bea-d86b3449d312
Roxana Albu,roxanaalbu,roxanaalbu@post.ro,3740524262464,1916-10-28,"Drumul Leontin Pop Nr. 215, Pipera (Voluntari), 303973",0251 307 604,c0:4d:85:92:41:44,46.135.62.62,RO37EGYQ3392415491023941,2025-04-10 10:49:49,4639,751,324,1418269,8e993d6f-3b87-4120-852d-e1e7d1a5b758
Cezar Mazilescu,cezarmazilescu,cezarmazilescu@acasa.ro,5891117432824,2023-11-10,"Drumul Diaconescu Nr. 206 Bl. 48  Sc. 28 Ap. 458, Covasna, 989199",0750 310 156,fa:fc:a5:ff:00:7f,29.163.75.68,RO71EOQH9028517084726526,2025-04-10 10:49:49,10987,187,27,794281,b57e9a2b-4c47-4791-9d39-93568642932a
Vasilica Niță,vasilicaniță,vasilicaniță@zzup.ro,8210329521298,2000-12-28,"Bulevardul Pop Nr. 846, Sabaoani, 761939",0234 674 303,d4:0d:5f:74:64:52,20.52.73.168,RO20QUUP5294095252340172,2025-04-10 10:49:49,34958,950,281,1687369,a62116ee-57bf-4600-a150-947b55cb0112
Grațian Toma,grațiantoma,grațiantoma@141.ro,7180206258260,1970-04-25,"Aleea Albu Nr. 632 Bl. 12  Sc. 64 Ap. 136, Brasov, 293409",0726 438 380,0c:19:b4:19:1c:62,158.50.49.55,RO92XAVU1093972832869733,2025-04-10 10:49:49,31349,276,338,1576142,ff54cdce-253a-4c97-8368-c885db874b31
Maximilian Preda,maximilianpreda,maximilianpreda@gmail.com,6630511036660,1913-11-21,"Intrarea Nistor Nr. 819, Oravita, 474495",0780 327 062,1e:a5:fe:0a:f5:dc,44.193.77.82,RO06QWIF9486804010009064,2025-04-10 10:49:49,5190,924,20,1472309,e07daa36-d48c-40ba-9c16-866a22838361
Octaviu Cristea,octaviucristea,octaviucristea@zzup.ro,2470101247514,1969-12-20,"Intrarea Oprea, Sandominic, 773769",0239 916 170,9e:1a:13:ee:42:ee,81.207.80.3,RO36DVSO1292871200967904,2025-04-10 10:49:49,15406,484,696,505202,27093f11-3051-429c-a516-7d967d85479a
Petronela Stoica,petronelastoica,petronelastoica@zzup.ro,8460707263280,1915-11-23,"Drumul Mugurel Dumitrescu Nr. 10 Bl. 64  Sc. 32 Ap. 868, Gheorgheni, 302341",0755 383 539,b8:17:15:55:a8:45,169.252.106.0,RO52VEJW3362535263403515,2025-04-10 10:49:49,10740,995,662,1095410,2c78253b-bf15-439c-bd6b-6a840d2bb936
Svetlana Stan,svetlanastan,svetlanastan@zzup.ro,1440510346438,1946-01-06,"Aleea Heracleea Tabacu, Cugir, 347493",0747 179 324,34:be:6f:55:06:37,207.50.95.155,RO07XHFN9453336940786143,2025-04-10 10:49:49,20266,931,16,1961446,8f32fc1a-b013-49a1-b1e6-bbba5264352b
Mădălin Nemeș,mădălinnemeș,mădălinnemeș@kappa.ro,4750420117556,1930-10-10,"Drumul Nistor Nr. 78 Bl. 67  Sc. 55 Ap. 895, Medias, 877064",0744 841 009,86:b4:d0:33:77:48,50.224.192.41,RO73ATOQ2054453442750835,2025-04-10 10:49:49,34009,936,133,1927797,3cd578af-5097-488c-8998-277974a3f794
Lucențiu Stoica,lucențiustoica,lucențiustoica@acasa.ro,2690808037791,1939-07-11,"Soseaua Popa, Baia Mare, 415588",0262 427 305,de:93:c6:32:80:76,174.208.184.129,RO07ZNWS3577980604836858,2025-04-10 10:49:49,15760,839,239,1921816,44f183e8-ead4-4202-810b-ed28d695102c
Minodora Nemeș,minodoranemeș,minodoranemeș@post.ro,8250727047671,1932-12-21,"Drumul Marta Nemeș Nr. 53, 1 Decembrie, 221029",0265 960 396,66:03:b1:4d:87:1f,121.225.89.100,RO18QKPZ2916665256566275,2025-04-10 10:49:49,27658,809,793,489598,61eafb92-f4d7-44b9-90ee-7c7d397042a3
Savina Toma,savinatoma,savinatoma@email.ro,4620917042053,1955-01-07,"Intrarea Tudor Nr. 52, Fagaras, 370715",0766 864 168,dc:54:59:98:56:ff,142.83.126.56,RO65DQJU5217926084388001,2025-04-10 10:49:49,6448,225,630,664856,7db3a69c-73cc-4571-8ef6-bccc5076387e
Angel Stan,angelstan,angelstan@acasa.ro,1900406267778,1916-08-20,"Strada Eftimie Nr. 51, Roseti, 790254",0739 399 761,80:5e:d3:b9:de:a6,143.37.251.120,RO28HQSR5925793794030608,2025-04-10 10:49:49,27015,957,205,188584,ef813ae6-30aa-458d-8fbf-a252a5663908
Florența Suciu,florențasuciu,florențasuciu@acasa.ro,1401204294930,1918-03-26,"Intrarea Șerban Dima Nr. 11 Bl. 95  Sc. 51 Ap. 444, Baciu, 478639",0264 720 359,10:8f:ba:4f:20:aa,58.32.27.52,RO92DVLP6706476796506788,2025-04-10 10:49:49,20939,239,591,459602,39ad3936-2528-4c42-8f3f-05f535cb01ef
Milena Nistor,milenanistor,milenanistor@acasa.ro,5291003135318,1989-10-22,"Bulevardul Gică Stoica Nr. 967 Bl. 97  Sc. 72 Ap. 984, Bolintin-Vale, 276958",0772 302 339,14:5a:71:42:c5:46,99.116.130.65,RO17OSDY3841394219028198,2025-04-10 10:49:49,692,484,749,649775,73f6cb5a-920d-4201-a2e0-16f1cf8607e6
Irina Dochioiu,irinadochioiu,irinadochioiu@kappa.ro,6410305406586,1940-04-17,"Aleea Nistor Nr. 363, Gheorgheni, 552299",0269 488 054,24:5a:ae:81:f7:6e,159.230.101.38,RO11ROLS2114414659457672,2025-04-10 10:49:49,8290,870,505,227569,fc2566e9-e123-44ab-8909-9d9bae602f1a
Viorica Diaconescu,vioricadiaconescu,vioricadiaconescu@email.ro,8270915308881,2023-02-04,"Aleea Dochioiu, Buhusi, 412892",0762 830 232,7e:f2:53:03:f3:3b,115.150.166.204,RO70MQBS7719846778037011,2025-04-10 10:49:49,7127,677,362,1137103,9d2e3ac9-d99b-4684-95dc-32361549c5c9
Gina Diaconu,ginadiaconu,ginadiaconu@gmail.com,5001021144478,1994-01-12,"Soseaua Ofelia Manole, Greci, 852299",0244 127 906,2a:9a:09:17:b8:9b,30.63.157.80,RO16YHOM5379083867330287,2025-04-10 10:49:49,16410,752,386,1080862,c9c25234-2e73-474e-b175-fb60ffacd9cc
Astrid Niță,astridniță,astridniță@kappa.ro,8941131461328,1944-10-18,"Strada Niță, Campina, 973997",0729 634 579,f8:65:17:e6:66:56,159.85.205.244,RO56WXKZ4394718202507280,2025-04-10 10:49:49,31266,372,129,233978,ba36d8f1-a9fc-49ed-8e09-27723479c5d8
Catrina Mazilescu,catrinamazilescu,catrinamazilescu@acasa.ro,1960906147135,1920-05-31,"Aleea Nicolae Suciu Nr. 39 Bl. 68  Sc. 27 Ap. 529, Savinesti, 662909",0756 509 270,00:c3:a1:39:1c:41,5.236.53.13,RO95KJVH6323867638808842,2025-04-10 10:49:49,19632,570,481,679515,ac106016-9902-4e02-a0a4-09513c0dd321
Nechifor Stan,nechiforstan,nechiforstan@email.ro,3810924465061,1962-07-04,"Intrarea Diaconu Nr. 86, Giurgiu, 565249",0749 035 701,00:5e:4c:2d:4f:91,32.64.216.29,RO89TNPN6748991880599958,2025-04-10 10:49:49,30490,717,216,1611795,662e28a1-cf69-4c24-a0c7-b91195db2e5a
Mitică Ionescu,miticăionescu,miticăionescu@acasa.ro,8460217254653,1937-11-29,"Intrarea Ioana Manole, Topoloveni, 431079",0758 307 918,74:67:56:3a:58:87,57.150.251.198,RO19BNZV3393566298407189,2025-04-10 10:49:49,32416,225,584,1351125,33e8b413-ae8f-47ee-be10-49e79a1cfcd9
Filofteia Albu,filofteiaalbu,filofteiaalbu@acasa.ro,1420117521845,1940-09-07,"Strada Dochioiu Nr. 75 Bl. 10  Sc. 64 Ap. 618, Straja, 175497",0727 198 067,68:fb:23:0a:2d:35,121.137.61.50,RO60ULOH5379024049103154,2025-04-10 10:49:49,7493,957,52,1877372,d317f67e-a2d1-4eed-b84f-17a9abcd4701
Ciprian Dinu,cipriandinu,cipriandinu@gmail.com,3390402273792,1966-08-06,"Aleea Anabela Cristea, Sighisoara, 254808",0756 792 495,62:2d:b3:ed:22:da,13.125.246.93,RO58UTBJ4673694444567408,2025-04-10 10:49:49,7911,463,525,797332,57804d25-36b1-4e43-bcf2-a91a22a89e2c
Teodor Popescu,teodorpopescu,teodorpopescu@zzup.ro,1050320230700,1918-11-23,"Bulevardul Albu Nr. 48, Corund, 595666",0720 492 197,32:4c:f7:f2:dd:95,52.56.17.20,RO19TETB6903875371451471,2025-04-10 10:49:49,11094,957,429,484613,97c4aa0f-14f5-4393-80dc-e6f977ad24d9
Amalia Ardelean,amaliaardelean,amaliaardelean@gmail.com,4340316418117,1996-08-26,"Strada Grațiana Mazilescu Nr. 603 Bl. 15  Sc. 85 Ap. 525, Suceava, 932120",0729 270 440,d2:9a:f9:1d:5a:10,3.73.211.170,RO80FCYA5819803738876010,2025-04-10 10:49:49,18307,914,497,979083,0ad7fa88-e497-4151-955f-b88bb1c38d57
Edmond Eftimie,edmondeftimie,edmondeftimie@kappa.ro,5260123207073,1942-05-30,"Drumul Dochioiu Nr. 19 Bl. 20  Sc. 82 Ap. 197, Chitila, 425679",0251 357 846,3c:1b:ff:24:63:d0,21.3.189.191,RO57NQQI0388210450164457,2025-04-10 10:49:49,3656,850,536,509028,416efac8-b862-494a-8cee-c3270834f9c0
Dinu Ardelean,dinuardelean,dinuardelean@gmail.com,4530117199324,1944-01-18,"Aleea Mocanu Nr. 11, Constanta, 168518",0734 803 114,da:a0:5b:fb:8a:6c,197.60.231.0,RO89VDIP6991255195126069,2025-04-10 10:49:49,15050,506,252,100970,23174801-61ae-410c-bb94-7df556cf0996
Petruț Mazilescu,petruțmazilescu,petruțmazilescu@acasa.ro,1851210075147,1930-07-22,"Intrarea Ionică Popa Nr. 994 Bl. 22  Sc. 19 Ap. 524, Amara, 418033",0743 751 513,98:32:03:8b:91:c4,117.100.232.43,RO53FRIP4922108711772735,2025-04-10 10:49:49,24489,678,395,536619,f51af27b-2dbd-4aa1-adf7-b4a454d73f4f
Narcisa Ardelean,narcisaardelean,narcisaardelean@141.ro,3710325027951,1933-12-08,"Intrarea Edmond Aanei, Agnita, 456996",0255 533 360,aa:61:d2:97:15:b3,120.201.79.14,RO62IZAK6135398400230188,2025-04-10 10:49:49,33575,928,136,1468296,6d877896-7e1d-44f5-884e-eca7bfc15173
Ilie Diaconu,iliediaconu,iliediaconu@141.ro,3110530132427,1936-06-24,"Strada Tomescu, Turnu Magurele, 304168",0735 142 355,c6:82:8a:78:3b:58,74.49.75.227,RO91APPD1979536995770206,2025-04-10 10:49:49,11287,150,265,1738303,03e25e4d-42e0-4e4f-9527-2a839a8c07f0
Antonela Dobre,antoneladobre,antoneladobre@kappa.ro,2720307151235,1912-12-09,"Soseaua Dochioiu Nr. 75, Cajvana, 134616",0785 761 239,42:a9:bf:c7:ce:5d,62.156.138.187,RO33IJBY0930230038527997,2025-04-10 10:49:49,7320,913,773,447066,c45d3464-f48a-4852-a20d-74cd847643df
Dumitrana Ardelean,dumitranaardelean,dumitranaardelean@acasa.ro,8210107037935,2022-10-18,"Drumul Cristobal Ababei, Gura Humorului, 782095",0788 873 190,40:c5:a0:c2:28:81,109.65.47.204,RO17YXJW4150480283542123,2025-04-10 10:49:49,9645,929,266,413839,3df9252e-cee5-4bc6-a7dd-9a7437ecef41
Constanța Ioniță,constanțaioniță,constanțaioniță@email.ro,1051122371510,1936-12-10,"Intrarea Nistor Nr. 407, Vicovu de Sus, 872166",0746 472 028,50:ea:ae:21:a2:d6,196.214.39.201,RO56FZSZ5938982793743729,2025-04-10 10:49:49,26739,729,315,210012,0f700c40-a1e8-4586-9600-659f33f51f52
Corina Ababei,corinaababei,corinaababei@141.ro,8020521428975,1985-04-25,"Strada Pop Nr. 99 Bl. 71  Sc. 35 Ap. 832, Motatei, 626034",0764 824 301,f0:55:c8:02:06:97,124.38.221.87,RO66YOFC0249845702677379,2025-04-10 10:49:49,6509,384,247,1098713,15b8ee20-0de5-460b-846b-20556c361c97
Ileana Oprea,ileanaoprea,ileanaoprea@141.ro,3930410452171,1960-11-04,"Soseaua Stoica Nr. 784 Bl. 51  Sc. 60 Ap. 233, Breaza de Sus, 123556",0725 762 134,72:95:23:cb:18:39,155.127.238.124,RO89NWIQ3187492790728658,2025-04-10 10:49:49,18514,484,623,1297009,1409d8c7-80c0-437b-bdf7-eb9c282fc461
Luca Ioniță,lucaioniță,lucaioniță@post.ro,2891104228619,1977-05-29,"Intrarea Tudorița Ene Nr. 582 Bl. 35  Sc. 21 Ap. 303, Plosca, 860656",0721 189 404,40:3b:cd:7a:da:49,20.43.235.188,RO92OPQP7042332481166517,2025-04-10 10:49:49,22950,812,41,554601,017d9ebc-a18d-4903-a2e3-43722ff6ed57
Damian Diaconu,damiandiaconu,damiandiaconu@141.ro,3601219291391,2022-03-28,"Strada Ioniță Nr. 67, Tarnaveni, 173269",0743 607 239,54:3b:90:06:bf:04,121.210.44.92,RO24YECJ2928247940880694,2025-04-10 10:49:49,21129,422,39,814721,a00eb9d6-f0e1-4b57-9259-e5e19888eded
Zamfir Georgescu,zamfirgeorgescu,zamfirgeorgescu@gmail.com,6071110118777,2002-12-13,"Drumul Ababei Nr. 65 Bl. 24  Sc. 36 Ap. 910, Falticeni, 368980",0237 861 760,42:5f:e9:1c:b9:69,84.215.32.126,RO17XOIW9207108702787437,2025-04-10 10:49:49,2518,491,456,1445372,25fe4929-1bc8-46cc-8257-ff5076048b37
Aleodor Tomescu,aleodortomescu,aleodortomescu@141.ro,7180424044390,1977-06-08,"Aleea Preda, Huedin, 431802",0246 100 075,4a:ac:94:a6:c1:88,117.4.7.11,RO76ILWF4618960379249274,2025-04-10 10:49:49,7960,488,799,1779418,7166cd3e-d4d8-4029-8b85-188a28783d2f
Emilian Dumitrescu,emiliandumitrescu,emiliandumitrescu@gmail.com,2860726344293,1942-12-20,"Intrarea Mazilescu, Pitesti, 211011",0258 343 457,d8:54:e7:5e:e7:3d,86.91.119.104,RO76CUKZ9259057763027955,2025-04-10 10:49:49,31957,590,740,1581527,1ab5af46-cab2-4f21-a0ba-add39d10a336
Daciana Nistor,daciananistor,daciananistor@post.ro,8410509511396,1964-01-17,"Aleea Ionuț Tomescu Nr. 99 Bl. 49  Sc. 15 Ap. 681, Rasnov, 965080",0748 316 043,cc:44:f3:87:6b:14,37.120.185.235,RO10FLOR0911826428386902,2025-04-10 10:49:49,18386,872,48,374592,ca1e0982-da34-4ede-92a1-27ba14db0e55
Svetlana Dima,svetlanadima,svetlanadima@acasa.ro,3320310145633,1980-09-03,"Bulevardul Popa Nr. 24, Urlati, 371443",0753 448 256,48:08:0a:5a:11:6c,126.213.140.202,RO36ZNIB8014978160757949,2025-04-10 10:49:49,26188,78,340,1015189,fc7da1af-c9a1-46d4-882a-924ae8f5e3f9
Paula Cristea,paulacristea,paulacristea@email.ro,1820704207181,1947-02-27,"Intrarea Nemeș, Tasnad, 926071",0746 504 763,26:b4:de:ab:06:44,32.115.204.53,RO50AOKI6492443992689201,2025-04-10 10:49:49,22818,740,113,1650409,ad1aa2a8-95ff-4352-9813-8951d8a19515
Isabela Tomescu,isabelatomescu,isabelatomescu@acasa.ro,7440727466181,1968-09-17,"Aleea Mazilescu, Sadova, 101005",0788 258 222,e0:52:8a:b9:c7:11,212.83.1.53,RO90ZFEU8924186052720519,2025-04-10 10:49:49,6968,695,662,1187358,9bd19c36-6c9d-4bbf-b30f-e5a5c7407ef6
Gabriel Niță,gabrielniță,gabrielniță@acasa.ro,4890112011356,1936-11-13,"Aleea Marin Popescu, Victoria, 516588",0738 825 826,5c:bb:b7:66:ac:55,69.182.237.90,RO57MFWI2462662134111057,2025-04-10 10:49:49,17735,728,126,681331,0aecd640-f8b4-43eb-9410-654932067a1b
Bucur Cristea,bucurcristea,bucurcristea@zzup.ro,2070523207932,1947-09-23,"Bulevardul Aida Cristea, Agnita, 208246",0245 666 351,3e:ca:2c:68:f5:33,215.83.127.138,RO19WBAI6486215434175719,2025-04-10 10:49:49,16973,946,607,575875,7c5aa618-a6b9-42ff-b17b-821632961128
Emilian Florea,emilianflorea,emilianflorea@141.ro,1040215031806,1939-03-16,"Strada Tudorița Dumitrescu, Targu Secuiesc, 550737",0260 220 781,a0:b1:3d:ae:06:33,87.15.81.46,RO35CCCM4201892650608965,2025-04-10 10:49:49,19200,138,175,1972434,a0d35cbe-8f3e-4c18-b9c2-56c366479412
Maria Florea,mariaflorea,mariaflorea@post.ro,6010630179288,1915-09-08,"Drumul Iridenta Niță Nr. 310, Fieni, 659097",0263 679 428,76:1c:3d:78:51:78,22.205.105.4,RO17OKOP4610604752561147,2025-04-10 10:49:49,19328,872,670,810038,eb473fa1-7542-4911-90ec-9b0c97f83a45
Codin Ioniță,codinioniță,codinioniță@141.ro,4011116523152,1937-04-02,"Drumul Stan, Peris, 139133",0730 296 204,a8:31:fc:fd:cc:87,1.184.245.215,RO62FPXI0848228204373057,2025-04-10 10:49:49,3932,2,380,1380416,c69a463a-378f-42c0-8d32-6cbf5191b226
Șerban Ardelean,șerbanardelean,șerbanardelean@acasa.ro,5451215360182,1988-08-24,"Bulevardul Luciana Ioniță, Hateg, 157770",0730 611 174,ee:80:aa:28:a7:56,223.74.53.112,RO77XFCD7121029082707782,2025-04-10 10:49:49,8565,904,253,563895,c5fb4f42-4b7b-4b8b-849e-1793763de3d1
Iosefina Preda,iosefinapreda,iosefinapreda@141.ro,5050204135311,1918-08-07,"Drumul Tamara Popescu, Voluntari, 548323",0234 851 187,14:29:83:9c:20:04,47.232.169.144,RO64TXFC4641998626818950,2025-04-10 10:49:49,35179,14,730,1957413,02f8aeba-763d-40ca-83c0-a79ba321f0be
Paul Dinu,pauldinu,pauldinu@email.ro,4330305280628,1976-12-10,"Drumul Preda, Rucar, 307063",0749 945 176,74:09:06:59:11:c8,151.252.61.213,RO81UOWA1104117382711082,2025-04-10 10:49:49,10499,982,518,1849726,13ec88e7-3b78-4459-95e4-87f4b88ab64b
Nidia Mazilescu,nidiamazilescu,nidiamazilescu@gmail.com,7581206521434,1998-09-16,"Drumul Stănescu Nr. 30 Bl. 59  Sc. 26 Ap. 870, Diosig, 741862",0241 389 637,d2:c3:af:db:cb:d6,141.211.70.94,RO20JPOJ0183233487709224,2025-04-10 10:49:49,22654,684,540,1788825,830f387b-2d26-42b2-8761-7e37d4239d84
Cristobal Ababei,cristobalababei,cristobalababei@gmail.com,1711105047144,2023-06-09,"Bulevardul Mircea Stan, Victoria, 818873",0757 749 660,38:4a:9e:7e:ad:34,156.9.105.37,RO91PBCW0631220509452661,2025-04-10 10:49:49,28290,417,231,1399221,24035250-32e3-4d33-8211-baef86b30f42
Julieta Gheorghiu,julietagheorghiu,julietagheorghiu@acasa.ro,7011216139610,1924-09-21,"Soseaua Tabacu, Baia, 632251",0759 631 803,f4:6a:70:d7:ad:b2,169.31.237.58,RO19BAFV0919647764758551,2025-04-10 10:49:49,10536,827,398,14473,e9ec78ae-aac0-40c2-8e5a-3d9513ba1e27
Romina Tabacu,rominatabacu,rominatabacu@kappa.ro,7490919206777,2010-06-25,"Drumul Georgescu Nr. 531 Bl. 72  Sc. 45 Ap. 385, Zimnicea, 282509",0745 762 173,34:24:4b:fb:4a:af,205.71.55.77,RO12DWIX4267291653504518,2025-04-10 10:49:49,26934,107,344,844550,5610b6ef-a147-4e8e-9b9e-ac93e7736a39
Cristian Dochioiu,cristiandochioiu,cristiandochioiu@zzup.ro,3790325247916,1910-12-21,"Drumul Popescu, Hunedoara, 153611",0725 615 538,48:92:58:27:7a:63,146.58.4.17,RO89LUBU2972968762207735,2025-04-10 10:49:49,34276,889,264,141633,d66bc44a-8918-422f-be73-09e89bee9a07
Rozalia Nistor,rozalianistor,rozalianistor@acasa.ro,7510329367069,1926-04-03,"Soseaua Lelia Nistor, Falticeni, 918029",0743 392 874,64:ef:11:30:86:8d,23.33.166.20,RO93XEYK1421604143092777,2025-04-10 10:49:49,10144,639,83,1667390,6ce1108a-16c7-4902-ac20-1071b4eb8e76
Gheorghiță Cristea,gheorghițăcristea,gheorghițăcristea@zzup.ro,5670910091529,1938-01-11,"Drumul Pușcașu Nr. 42 Bl. 29  Sc. 42 Ap. 862, Raducaneni, 642129",021 733 8013,70:6f:d5:be:2c:cd,20.88.94.248,RO11NVHU9516399304576474,2025-04-10 10:49:49,15426,885,649,322742,3808f247-e2bc-401f-9c12-08080c0695f9
Luiza Ionescu,luizaionescu,luizaionescu@gmail.com,4280922035380,2018-01-28,"Drumul Ioniță Nr. 182, Simeria, 822664",0780 120 049,32:08:b7:ff:9a:ea,189.151.112.209,RO90FEPP4427406059846036,2025-04-10 10:49:49,1042,170,634,1583870,b452c4c7-c13c-4f42-9c83-68445795213c
Arsenie Cristea,arseniecristea,arseniecristea@acasa.ro,4781223265041,1946-01-28,"Aleea Amza Aanei Nr. 51, Rasnov Romacril, 386924",0764 443 355,2c:73:b9:97:64:4c,2.185.57.187,RO10SRFL8840505095502460,2025-04-10 10:49:49,21230,799,510,1101776,9bc28781-35ba-4165-81d5-c4cf9727e50a
Arian Toma,ariantoma,ariantoma@post.ro,4140905312059,2002-11-12,"Soseaua Diaconu, Fieni, 801694",0758 655 104,b2:37:45:be:d5:84,214.81.236.40,RO14FOOD1218821154584852,2025-04-10 10:49:49,27267,642,453,639475,323a7555-36c5-46b9-913b-b93e134aa4f2
Ana Diaconescu,anadiaconescu,anadiaconescu@kappa.ro,3220123365194,1937-06-08,"Aleea Oprea, Jilava, 386645",0788 377 859,fc:3b:2a:51:c5:fc,63.172.116.247,RO31WIXZ5196840989976932,2025-04-10 10:49:49,5726,162,684,1456215,f08014e0-ccee-4a90-8c22-6aff07702599
Horea Aanei,horeaaanei,horeaaanei@acasa.ro,7191226259449,1973-06-15,"Strada Manole, Modelu, 710729",0784 404 635,d2:f2:ae:4e:b1:d1,67.191.18.65,RO98BBEW2671929546057009,2025-04-10 10:49:49,13874,715,362,979914,bce6345f-9d3a-4e0b-b2b7-9e5395721b36
Rica Ioniță,ricaioniță,ricaioniță@141.ro,6311125330580,1964-02-17,"Bulevardul Mirona Florea, Comanesti, 403071",0740 027 695,14:2a:7f:89:96:59,97.232.55.144,RO51CFUW6533862832242660,2025-04-10 10:49:49,16550,895,754,796986,03101cdb-2db1-475b-97a6-ab571f2e8eb6
Codruț Oprea,codruțoprea,codruțoprea@email.ro,8190411335360,1952-12-07,"Aleea Nistor Nr. 483, Vulcan, 797587",021 632 5002,d8:03:5f:ac:29:4e,71.246.105.61,RO61RWFV2322757671471689,2025-04-10 10:49:49,24741,390,129,130975,347fd9e6-fa59-4c6b-ad1e-ba34026ba7d9
Zenobia Tudor,zenobiatudor,zenobiatudor@kappa.ro,5980901305158,1950-11-08,"Drumul Adrian Stancu Nr. 89 Bl. 17  Sc. 65 Ap. 156, Pogoanele, 655383",0784 526 559,94:24:56:2c:6c:ae,176.93.59.88,RO98JHAO3757269686250212,2025-04-10 10:49:49,21133,950,345,1346392,83a9ee74-22b1-482b-9352-e8c3fd3d602d
Daria Diaconu,dariadiaconu,dariadiaconu@email.ro,3140910345689,1940-02-29,"Soseaua Manole Nr. 99, Jibou, 469759",0243 423 374,20:6f:d5:c1:0c:4e,38.36.113.144,RO59ZECB6824698196599406,2025-04-10 10:49:49,28253,212,111,1599410,d88e0b56-05b2-49e7-8038-02041883bc24
Eva Ionescu,evaionescu,evaionescu@post.ro,8140404071766,1960-04-17,"Soseaua Stoica, Valenii de Munte, 661971",0734 051 026,60:5c:d4:b5:ad:89,193.242.127.9,RO78TVPL8612906993427668,2025-04-10 10:49:49,26259,605,83,1329034,657a322e-f7d8-4d3d-8046-ca9951f30f11
Paul Nistor,paulnistor,paulnistor@post.ro,5880120468509,1918-07-31,"Bulevardul Popa, Glina, 113512",0736 892 493,84:90:4a:88:00:40,91.195.171.205,RO26SALX8076984247625578,2025-04-10 10:49:49,25615,246,229,1142334,a8f7ffb0-90cc-4755-8e7d-affd447c85eb
Gabriela Toma,gabrielatoma,gabrielatoma@gmail.com,4780328271484,1928-05-15,"Bulevardul Diaconu, Sinaia, 297176",0249 179 237,64:46:2e:89:99:cd,35.132.203.231,RO72WFVL8772157542734040,2025-04-10 10:49:49,32337,921,361,98278,124b4246-a96c-43a7-8155-55914deeaead
Elena Stănescu,elenastănescu,elenastănescu@acasa.ro,5501226029139,1993-03-11,"Bulevardul Barbu Nr. 98, Barbulesti, 969893",0754 962 976,f0:89:a6:fd:86:68,212.224.42.121,RO61TCZV6584713980748400,2025-04-10 10:49:49,20497,515,797,366817,11e69f1a-49da-4dea-af4c-1ca7141ad0d6
Mitruț Ene,mitruțene,mitruțene@141.ro,1740324168558,1951-11-01,"Soseaua Ioniță Nr. 996, Lipova, 782718",0237 121 050,a8:d2:5c:9b:1f:c8,150.251.218.223,RO03ZCDR8358277881902524,2025-04-10 10:49:49,17878,183,55,1177706,3b3c8919-8c3d-47b3-bc10-eb19eb09d569
Monalisa Stan,monalisastan,monalisastan@email.ro,6180113208321,1921-07-01,"Soseaua Stan Nr. 46, Cumpana, 283563",0253 142 863,5a:5d:1e:ed:6e:af,216.90.252.49,RO19RDIW3372521777461764,2025-04-10 10:49:49,661,212,149,1238237,fd9d26a2-3974-4a4b-98a5-bf6edcb763aa
Savina Oprea,savinaoprea,savinaoprea@post.ro,5470710425478,1922-10-09,"Strada Pop Nr. 53, Darabani, 875750",0733 131 449,c0:f4:50:3c:59:b7,30.62.193.177,RO52FDDQ9452350130623599,2025-04-10 10:49:49,1990,951,83,1538296,1ebe5544-031c-4a68-8c7d-f42cb28db481
Carla Dochioiu,carladochioiu,carladochioiu@acasa.ro,4560115217350,1955-07-30,"Intrarea Laurenția Ionescu, Beclean, 329398",0240 627 127,7a:94:7c:17:83:53,130.99.16.91,RO05TYQK6176877919963054,2025-04-10 10:49:49,14784,516,327,1458905,bed99c01-199d-44c8-958a-d91a5b2cd908
Narcis Ardelean,narcisardelean,narcisardelean@141.ro,1410818426727,1943-04-01,"Bulevardul Tudor Nr. 55 Bl. 11  Sc. 97 Ap. 973, Moisei, 510167",0267 607 806,36:0c:95:81:30:88,184.242.90.172,RO05ZDAB9719461276330924,2025-04-10 10:49:49,13937,34,336,1211500,4cb137e2-3092-4e81-8e43-d7f3a9c2392d
Sabina Eftimie,sabinaeftimie,sabinaeftimie@acasa.ro,1381105435321,1916-10-23,"Aleea Tatiana Mazilescu, Harsova, 149316",0261 839 921,7a:16:f3:df:c7:6e,53.113.217.110,RO69DRAZ1820637053874119,2025-04-10 10:49:49,9372,656,387,1407513,45aef0e0-71fa-441c-8ff6-d13127c5171b
Lucențiu Gheorghiu,lucențiugheorghiu,lucențiugheorghiu@email.ro,5750230117193,1988-07-18,"Bulevardul Popa Nr. 623 Bl. 72  Sc. 88 Ap. 656, Otelu Rosu, 403911",0759 783 198,1e:55:b7:4a:1e:0a,20.206.46.129,RO47KTFZ8070716246960267,2025-04-10 10:49:49,9163,984,154,188080,7fb848ff-d204-4107-b62f-8291bbe51de0
